trial_id,trajectory_name,axis,k_index,sample_idx,time_s,q_muse_w,q_muse_x,q_muse_y,q_muse_z,q_robot_w,q_robot_x,q_robot_y,q_robot_z,q_err_w,q_err_x,q_err_y,q_err_z,eul_err_roll_deg,eul_err_pitch_deg,eul_err_yaw_deg,eul_err_norm_deg,eul_err_azimuth_deg,eul_err_elevation_deg,error_angle_so3_deg
muse_x_k014_t4_130,t4_130,x,14,1,0,0.691121843762058,0.722726077629327,-0.00349029268056281,0.00233058929595043,0.691121843762058,0.722726077629327,-0.00349029268056281,0.00233058929595043,1,1.6940658945086e-21,2.16840434497101e-19,0,0,0,0,0,0,0,2.48488417406912e-17
muse_x_k014_t4_130,t4_130,x,14,2,0.008,0.691151306311621,0.722697210303761,-0.00356507233955439,0.00242986874443432,0.690385906721835,0.72342911406434,-0.00348814079641293,0.00233443734948693,0.99999943172737,0.00105885510225109,-2.03038013431064e-05,-0.000122305214205562,0.121336163350492,-0.0023118029205591,-0.0140176009388142,0.122165060903028,-1.09151733885619,-6.58880915921615,0.122164779717549
muse_x_k014_t4_130,t4_130,x,14,3,0.016,0.69096603927291,0.722874890364509,-0.00349613839635714,0.00236695338367251,0.687789617362453,0.725897944900558,-0.00347965456112557,0.0023468791387058,0.999990385405213,0.00438495249368295,-2.13820370547797e-05,-2.88369465706827e-05,0.502480223570188,-0.00243568745742095,-0.00331518291361022,0.502497062767821,-0.277729375152382,-0.378006920425358,0.50249699219677
muse_x_k014_t4_130,t4_130,x,14,4,0.024,0.690406076564259,0.723410005584919,-0.00344848947273592,0.0023497197981977,0.682650109743723,0.730733338863035,-0.00346301645497435,0.00237121445603363,0.999943106547662,0.0106668577866404,-3.8434217390309e-05,1.83189177632942e-05,1.22235496657373,-0.00442637811974578,0.00205209455378963,1.22236470344279,-0.207477928418693,0.0961876696792455,1.22236478234001
muse_x_k014_t4_130,t4_130,x,14,5,0.032,0.690538268092469,0.723282617106464,-0.00359503184084403,0.0024963648655229,0.676561624108257,0.73637405762071,-0.00344330004574718,0.00239994416687252,0.999816617644356,0.0191492364412494,-4.78902965525692e-05,-0.00018850049462133,2.19447599071387,-0.00507318304366322,-0.021701692631666,2.19458915846882,-0.132455976054391,-0.566591544999618,2.19458818390917
muse_x_k014_t4_130,t4_130,x,14,6,0.04,0.692310231153457,0.721580243468141,-0.0042524577791601,0.00322686837981607,0.668168817299515,0.743997859519298,-0.00341585582882067,0.00243896458101412,0.999456660966248,0.0329392613134206,-0.000164346764875515,-0.00116657810084474,3.77526371474025,-0.0144191990297884,-0.134227833708962,3.77767668554062,-0.218833780515281,-2.03625354676379,3.7776589334225
muse_x_k014_t4_130,t4_130,x,14,7,0.048,0.692847103571277,0.721061490909664,-0.00459026155668327,0.00348524014461229,0.662835989370518,0.74875285338384,-0.00339827498458064,0.00246322388225287,0.999165028059762,0.0408252020711281,-0.000145342037836625,-0.00159011127862345,4.67954470244209,-0.00920216827873332,-0.182741442149563,4.683120512728,-0.112670090500321,-2.23632347178948,4.68310386183252
muse_x_k014_t4_130,t4_130,x,14,8,0.056,0.698814210813147,0.715302173511462,-0.00122339386775726,5.14083808902767e-05,0.654039187432429,0.756449024910478,-0.00336916378291611,0.00250254872472153,0.998145760741845,0.0607845644306123,0.000196918723633988,0.00319972859491258,6.96973101448441,0.000235999054694958,0.367356143463212,6.97940549087826,0.00194006766829734,3.01711760396206,6.97939281087624
muse_x_k014_t4_130,t4_130,x,14,9,0.064,0.698948341696471,0.71514748086202,-0.00481844008893995,0.00347546997818377,0.648656024991135,0.761070132583991,-0.00335134224643602,0.00252646718434878,0.997679369978425,0.0680645110073127,-5.51846655744729e-05,-0.00175898136446595,7.80565241050709,0.00741036158845532,-0.201527496968936,7.80825702696502,0.0543942125269138,-1.47894175512151,7.80826602590528
muse_x_k014_t4_130,t4_130,x,14,10,0.072,0.695077974797986,0.71890412691866,0.0038143103675933,-0.00537738658359546,0.639813772939116,0.768518523046014,-0.00332200383393986,0.00256514777620008,0.99718513442869,0.0742236161973247,0.00122721651292197,0.010543074155942,8.51424560795888,0.0505597474491708,1.21527609355519,8.60068779483804,0.340232855108125,8.12307127534505,8.59999861904812
muse_x_k014_t4_130,t4_130,x,14,11,0.08,0.693070745966102,0.720861233124537,0.00142704651959363,-0.00316025353319312,0.632595409780778,0.774471067288671,-0.00329764648877757,0.00259595544464623,0.996706631364173,0.0807564500212138,0.00113060317997078,0.00728069441076644,9.26480146163004,0.0617553113654878,0.842051857169849,9.30319360069795,0.381904168945136,5.19307015912359,9.30265814014497
muse_x_k014_t4_130,t4_130,x,14,12,0.088,0.682177879718022,0.731184270329728,-0.00170256794122393,6.71432334131608e-05,0.625398354118258,0.780294355482071,-0.00327383095418659,0.00262668990871502,0.997177632431178,0.0750223620597626,0.00069965098757886,0.0028151480279952,8.60521004291914,0.0557461965312598,0.327698519517128,8.61162782758741,0.371167826143987,2.18080446204536,8.61145646252008
muse_x_k014_t4_130,t4_130,x,14,13,0.096,0.670096874652288,0.742270520814514,-0.00209363134858759,0.000518862952292803,0.618288938437662,0.785939677466743,-0.00324938520014637,0.00265583977711753,0.997701520032775,0.0677219435515318,0.000680622830025032,0.00222531760825236,7.76646548484916,0.0605451030355937,0.259699410176069,7.77104211933642,0.44665216242178,1.91511652683211,7.77089797710456
muse_x_k014_t4_130,t4_130,x,14,14,0.104,0.662646630454445,0.748928889678266,6.00435982356753e-05,-0.00222659996760565,0.611097814080961,0.791543964424549,-0.00322522093945332,0.00268550897074545,0.997745876578778,0.0668521535272289,0.00159983271759632,0.00560320212849386,7.66733819102302,0.139989813649379,0.652904246105493,7.69635992128931,1.04598678464939,4.86641390565681,7.6955220135549
