trial_id,trajectory_name,axis,k_index,sample_idx,time_s,q_muse_w,q_muse_x,q_muse_y,q_muse_z,q_robot_w,q_robot_x,q_robot_y,q_robot_z,q_err_w,q_err_x,q_err_y,q_err_z,eul_err_roll_deg,eul_err_pitch_deg,eul_err_yaw_deg,eul_err_norm_deg,eul_err_azimuth_deg,eul_err_elevation_deg,error_angle_so3_deg
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,1,0,0.713005780379208,-0.0192850578809381,-0.700891598921245,-0.00134545530856925,0.713005780379208,-0.019285057880938,-0.700891598921244,-0.00134545530856922,1,6.83047368665868e-17,1.55166271541621e-16,-1.89735380184963e-17,0,2.8421709430404e-14,0,2.8421709430404e-14,90,0,1.95485622965755e-14
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,2,0.008,0.716148806819324,-0.0194402905606215,-0.697675996486339,-0.00107959296487246,0.712767311725777,-0.0192714001370652,-0.701134464232667,-0.00135481996521802,0.999988250108952,-0.000133072106112687,-0.00483043268318998,-0.000385818538650462,-0.0150359018784627,-0.553534802037973,-0.0441394336127416,0.555495405032454,-91.5559670765296,-4.55750327338158,0.555501160995915
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,3,0.016,0.715206201179615,-0.0194402904331086,-0.698642271811476,-0.00106814802379718,0.711633074403279,-0.0192502332306275,-0.702286248235871,-0.0013496202012786,0.999986919426266,-0.000126288587803806,-0.00509685703406494,-0.000408749230836335,-0.0142334237731916,-0.584065184576417,-0.0467672742984746,0.586107420301006,-91.3959978283999,-4.57666795417637,0.586113191333781
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,4,0.024,0.713891408303022,-0.0195013302618495,-0.69998400202133,-0.00107339803838761,0.710175250630964,-0.0192224279495926,-0.703761183384866,-0.00134477347650674,0.999985885820988,-5.92680997505393e-05,-0.00529215668722144,-0.000466608727989035,-0.00650892414327586,-0.60644241829263,-0.0534357254973941,0.608826863367205,-90.6149298797309,-5.03523448275678,0.608829864459664
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,5,0.032,0.712473810122741,-0.0195494279499101,-0.701425464813586,-0.00109866603664145,0.708647295504182,-0.0192041756290438,-0.705300250164885,-0.00132940978162727,0.999985085691257,1.35846211518014e-05,-0.00543980765236957,-0.000486521543490365,0.00186004592544009,-0.623358282826445,-0.0557622077015765,0.62585016764952,-89.8290349741591,-5.11173707929531,0.625849241591574
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,6,0.04,0.71094110396628,-0.0191730057379025,-0.702989754685207,-0.000739830936115172,0.706934277396234,-0.0193024242488982,-0.707014798930916,-0.00119077834050851,0.999983762128473,-0.000482865400837408,-0.00566977715774667,-0.000309753728884018,-0.0551337043313822,-0.649729118417781,-0.035183128885194,0.653012637880309,-94.8502968234605,-3.08848748017359,0.653029445116451
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,7,0.048,0.709085112689941,-0.0194219047176757,-0.704854733999727,-0.000946856275088599,0.705057468113969,-0.0193154692289007,-0.708886159821029,-0.00113653833288468,0.99998373918861,-0.00013263382419484,-0.00569374361307743,-0.000291633850174562,-0.0150091649398405,-0.652462881921593,-0.0333338597351087,0.65348621525053,-91.317791687772,-2.9238852216341,0.653490563402151
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,8,0.056,0.707158151609296,-0.0194917396498808,-0.706786025332974,-0.000967001531466815,0.702946372287115,-0.0193140507385775,-0.710979726927167,-0.00109225959553289,0.999982313259474,-4.09160773100611e-05,-0.00593982371143111,-0.000299980637122966,-0.00448468770198929,-0.680659037312978,-0.0343492170731281,0.681539952030071,-90.3775017233561,-2.888897850587,0.681541284237965
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,9,0.064,0.705082318539049,-0.0195212414122502,-0.708856066005143,-0.000960679465682488,0.700670676217477,-0.0193166710096303,-0.713222535559127,-0.00104138401167547,0.999980711496694,5.10510965648445e-06,-0.00620416791813438,-0.000291391399698409,0.000792215516696615,-0.710949634520659,-0.0333965530391822,0.711734037534656,-89.9361549896354,-2.68946587178096,0.711733796846906
muse_y_k028_t7z_a3_w3,t7z_a3_w3,y,28,10,0.072,0.702791719746074,-0.0195013307299061,-0.711127813093074,-0.000854518331983361,0.698164224611491,-0.0193115489704213,-0.715676454844553,-0.000995756060308162,0.999978920090892,-5.3416443053427e-05,-0.006484571758541,-0.000326878640160836,-0.00587854278938948,-0.74308435547195,-0.0374202005375821,0.744049183872117,-90.4532576454898,-2.88277235624212,0.744051087519406
