trial_id,trajectory_name,axis,k_index,sample_idx,time_s,q_muse_w,q_muse_x,q_muse_y,q_muse_z,q_robot_w,q_robot_x,q_robot_y,q_robot_z,q_err_w,q_err_x,q_err_y,q_err_z,eul_err_roll_deg,eul_err_pitch_deg,eul_err_yaw_deg,eul_err_norm_deg,eul_err_azimuth_deg,eul_err_elevation_deg,error_angle_so3_deg
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,1,0,0.695716945942955,0.718253101568342,-0.00950796997263761,0.000108269403614483,0.695716945942955,0.718253101568342,-0.00950796997263775,0.000108269403614469,1,-1.4632494163818e-19,-1.09274026459383e-16,9.27263908018227e-17,0,0,0,0,0,0,1.64226207561421e-14
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,2,0.008,0.695556253549666,0.71843514997991,-0.00667289531667425,-0.00281174134478967,0.695716881510463,0.718248456433911,-0.00984805282694084,0.000437569627318946,0.999989649848585,-0.00021464660290699,0.000126465472912346,0.00454292075924316,-0.0245306003905625,0.014603466677471,0.520579052977979,0.521361258623971,149.233971307508,86.8610598266571,0.521364374706531
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,3,0.016,0.696355472467061,0.717663083865785,-0.0060933595021347,-0.00340954416374443,0.695711872800491,0.718213254085491,-0.0121491256129626,0.00266654218120915,0.999962845981869,0.000902672945232139,0.000141571138416384,0.0085715689933345,0.103573972383515,0.0153356229486405,0.982255753524583,0.987820385707175,8.42227623961322,83.9155552153594,0.987806466599457
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,4,0.024,0.694229384448889,0.71970967658946,-0.00775111120222009,-0.00186103904917257,0.695684542509823,0.718130437488667,-0.0163280876641451,0.00671458252356499,0.999924141354147,-0.00206121284170553,0.000225908805386295,0.0121413304050949,-0.23586606571746,0.0287530326603473,1.39127197249309,1.41141674897565,173.049704600866,80.3080954626038,1.41147410285386
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,5,0.032,0.693231222206621,0.720558974998927,-0.0142571783075288,0.00468710711601841,0.695609357264183,0.717978219846589,-0.0220269633486076,0.0122356363983598,0.99993516716129,-0.00343144369477449,9.8904713517747e-05,0.0108571122380455,-0.393069036649109,0.0156020844897,1.24411167482032,1.30482203845463,177.726952573663,72.4534454893749,1.30487073509478
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,6,0.04,0.696700652902781,0.716738743262627,-0.0252688214846817,0.0159768836737335,0.695466012723624,0.717743168197517,-0.0286823288185384,0.0186840484274721,0.999989243010428,0.00159856761161899,-0.000485108407415561,0.00432702147617809,0.182940247523788,-0.0563813738113481,0.495752365677021,0.53142864201253,-17.1290662123798,68.8862684406018,0.531512385440706
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,7,0.048,0.694371540600941,0.718580159366808,-0.0316147565379469,0.022163603878759,0.695250337505196,0.717428826825914,-0.035690883791086,0.0254756246697619,0.999985158927139,-0.00141657150851773,-0.000397093704079223,0.0052457189418099,-0.162563695024573,-0.0446513932868982,0.601181863297825,0.624371952141308,-164.641320890858,74.3353539605984,0.624310747886014
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,8,0.056,0.696096098188786,0.716086307096483,-0.0408176969370102,0.0316944552253093,0.69498712994599,0.717070847946016,-0.0422768076053167,0.0318584333280839,0.999997822487996,0.00143989950829685,-0.000974728784493527,0.00115395514194168,0.164871620276074,-0.111885921912574,0.132072769031197,0.239048796303709,-34.1617768050125,33.5382068056357,0.239137664603915
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,9,0.064,0.693619589133184,0.717614497256756,-0.0486836667212914,0.0393852699904075,0.694725652986347,0.716729756571475,-0.0477114850999048,0.0371259655396355,0.999995972131483,-0.00147910251580053,-0.00085829241604058,-0.00226523965317131,-0.169269684854726,-0.0987366602724933,-0.259432095320051,0.325124847365955,-149.744570328771,-52.9344120096586,0.325241094829084
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,10,0.072,0.695392404630877,0.714830993023177,-0.0564126674520881,0.04757799855106,0.694519674749358,0.716467486150109,-0.0515001174421799,0.0407982913763723,0.999963231327913,0.00161312718953094,-0.00155728893603248,-0.00827699607827682,0.186322227343936,-0.176915877700793,-0.948774759079953,0.982949003586793,-43.5166101647791,-74.847372129029,0.98267052426654
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,11,0.08,0.696062730870694,0.713380852449551,-0.0614834015663584,0.0529549372864697,0.694410594173791,0.716330337523222,-0.0533738590315101,0.0426146150417144,0.999907942018943,0.00302531145169752,-0.00198960635572994,-0.0130765608862787,0.349629422460453,-0.223438353215926,-1.49919776543024,1.55555757547218,-32.5815044636271,-74.5296764627801,1.55489719707261
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,12,0.088,0.695828474809984,0.713550800332472,-0.0618475585209208,0.0533185567462328,0.694413808337827,0.716334308140539,-0.0533201492302758,0.0425627002977111,0.999900922822952,0.0027357260811392,-0.00197714206275613,-0.0136656960994325,0.316560201082012,-0.222257827165265,-1.56664507981594,1.61368699218802,-35.0728033167765,-76.1314457603162,1.61308786350948
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,13,0.096,0.695873939124742,0.713372002116396,-0.0626321338057388,0.0541946792443656,0.694549699690959,0.716505509526271,-0.0509687538242964,0.0402834409068443,0.99982943526828,0.00288600407678551,-0.00206040514395648,-0.0181252884728598,0.334939378641678,-0.230071139683389,-2.07780434364778,2.11716508736605,-34.48532142239,-78.9346014419764,2.11650070166098
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,14,0.104,0.695883406676988,0.714913463580613,-0.0523419979549563,0.0436501907542675,0.694823391913145,0.716856060670707,-0.0457749641798261,0.0352490423178119,0.999940698728795,0.00195655928981517,-0.00157648231570349,-0.0105964902218619,0.226107837523671,-0.17826535308555,-1.21464664070581,1.24830675399849,-38.2525482713456,-76.6643097574359,1.24796318464785
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,15,0.112,0.695914362785384,0.715890851965968,-0.0441504697151267,0.0354150217335449,0.695137907649355,0.717273548299667,-0.0386861527453713,0.028378298825749,0.999959055519522,0.00140093964944593,-0.00131807797512299,-0.00884235958645498,0.161865608032628,-0.149615080051944,-1.01348618767722,1.03717857664687,-42.7477192006092,-77.729973731185,1.03697142782524
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,16,0.12,0.691699704420671,0.72214634764269,-0.00693159213731051,-0.00285035456089208,0.695430220254399,0.717688775608405,-0.0300119937659903,0.019972740243089,0.999456307353701,-0.00555329193015669,0.000530060323572315,0.0324956870322417,-0.634054174269181,0.0813864098434749,3.72399475220959,3.77846335936978,172.68558032247,80.2596119791163,3.77888812116251
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,17,0.128,0.692919867495593,0.72098287587258,-0.00434325944713827,-0.00518517364893211,0.695639840545921,0.718035044637597,-0.0200893713669346,0.010358768054688,0.99974717893667,-0.00385450712461599,0.000292650538641384,0.0221502898098242,-0.440843970565822,0.0433104568513158,2.53829619519905,2.57665806358137,174.38901591751,80.1008156791088,2.57681596778632
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,18,0.136,0.692362054212804,0.72136638091307,0.00572396643929754,-0.0152501338619523,0.695716898285572,0.718250734666221,-0.00968510506855989,0.000279877022380304,0.999750208523455,-0.00443112982088949,0.000467454307266914,0.0219013043513196,-0.506476984213322,0.064673778107732,2.50964436024657,2.56105768151168,172.72308695805,78.5000749789145,2.56132963365948
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,19,0.144,0.691535651051891,0.721732323351515,0.015622706975619,-0.0252354469073985,0.695650228076931,0.718315815912436,0.000552653010040438,-0.00963552599586542,0.999750466836926,-0.00519567337860168,0.000686989659828705,0.0217149046209858,-0.593533652832008,0.091632237865241,2.48809993749728,2.55955464154104,171.223723324884,76.429795399273,2.56000487945182
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,20,0.152,0.690812567805232,0.721793630407172,0.0247731998127638,-0.03432549835053,0.695461602403941,0.718245457448357,0.0100668332666316,-0.0188489072501827,0.999754997428439,-0.00568536735671428,0.000774597771733002,0.0213780661701043,-0.6494528732959,0.10266837976684,2.44939102073312,2.5361084762455,171.016770096779,74.9736914571126,2.53665739471008
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,21,0.16,0.690034440470264,0.721816394787107,0.0325726982261794,-0.0421020487826769,0.695200611294582,0.718083394534323,0.0182788622278395,-0.0267998459950795,0.999760452115213,-0.00620155979307161,0.000856698641162674,0.020972484591855,-0.708436723432044,0.113051010522213,2.40279410464623,2.50760495920109,170.933292423505,73.3759966019426,2.50825950113913
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,22,0.168,0.689322317110698,0.721786723780676,0.0388839065632508,-0.0484428562068419,0.694932275322448,0.717890597265112,0.0247183767710069,-0.0330336937582382,0.999757622022687,-0.00664783002571965,0.000950636473005098,0.0209666366827563,-0.75934060009817,0.124880684620962,2.40200230553646,2.52226255733841,170.660771789664,72.2358511971478,2.52303326597581
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,23,0.176,0.688876465428579,0.721701762734673,0.042942323742795,-0.0524570097876622,0.694723993184921,0.717731203632862,0.0289790562215694,-0.0371578649202046,0.999760502203007,-0.00687990538007999,0.000963063355647671,0.0207527744103365,-0.785926581665422,0.126693657157233,2.37745196113357,2.5071915965937,170.842534040491,71.4872465966602,2.50799724717006
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,24,0.184,0.689765382841385,0.720725102150902,0.0438556431915634,-0.0534389962808459,0.694623624692245,0.717652407481482,0.030869787002193,-0.0389884381051691,0.999794752470514,-0.0055606826719062,0.00108042291115711,0.0194515918880592,-0.634683033921078,0.136176759134429,2.22841035159007,2.3210298055711,167.890290155649,73.7593557369091,2.3217423513677
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,25,0.192,0.689444132968543,0.721152401364393,0.0429849352840503,-0.0525194902893153,0.69464173320167,0.717666717707632,0.0305352650196727,-0.0386644847309887,0.999806939746274,-0.00609315221672033,0.00100173356951994,0.0186535053303504,-0.695966618424052,0.127792477584251,2.13692284551618,2.25103080809142,169.595325009293,71.6786799227921,2.25175455296838
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,26,0.2,0.689797614659621,0.721182918641894,0.0401060638526187,-0.0496583559061926,0.69479475322443,0.717786122381311,0.0275860835841963,-0.0358097947647285,0.999807478914859,-0.00588064257435987,0.000981998342239061,0.0186938179108122,-0.671655658720454,0.125104396730507,2.14158332113976,2.24792160792064,169.448844433857,72.3062880005193,2.24860796235245
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,27,0.208,0.690393219841768,0.721281218286787,0.0344051297767954,-0.0438963915178257,0.695059918289781,0.717984510521981,0.0218209333134645,-0.0302291168717143,0.999811098623315,-0.00555985017358396,0.00086463265147009,0.0186039658693074,-0.63516247387426,0.110913764546012,2.13139941741261,2.22679067447541,170.094733053581,73.1688070027235,2.22736824739672
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,28,0.216,0.691145383266166,0.721297976600903,0.0268949004523487,-0.036386157683479,0.695340801588874,0.718175165593802,0.0142246854041583,-0.0228748660151168,0.999814778582298,-0.00508682755931033,0.000762244254242758,0.0185459347973799,-0.581190425702459,0.0981411914504235,2.12485978640871,2.20509480891058,170.415317254568,74.4964297894639,2.20556535635074
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,29,0.224,0.691942185010989,0.721212313242315,0.0179161437490863,-0.027346363982238,0.695576288916891,0.718298272902394,0.00504894484628551,-0.0139901964955357,0.999817174820081,-0.00452472783655486,0.000584477189589656,0.0185688491622988,-0.517164637351527,0.0765917971571639,2.12763215359308,2.19092312656602,171.575761401875,76.1946947839069,2.19125160666741
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,30,0.232,0.692752861489953,0.720921366044672,0.00791957492387881,-0.0174108360164322,0.695703893163311,0.718298660708988,-0.00499571368959427,-0.0042626172498661,0.999822366246041,-0.00382361074282169,0.000462694281336039,0.0184499829012557,-0.437101939677973,0.061095377215139,2.11411490861821,2.15969270907439,172.043103979971,78.2080650111627,2.15991570285991
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,31,0.24,0.693329966654312,0.720578363883099,-0.00190910066350271,-0.00753220932685927,0.695694763081844,0.718156561291596,-0.0151345329731232,0.00555841758172254,0.999821133018714,-0.00325852140156681,0.000249507088133274,0.0186285198999659,-0.372802345414442,0.0355421660256923,2.13469039105672,2.16729045122757,174.554005098763,80.0497461053331,2.16740059517527
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,32,0.248,0.693729271877744,0.720142323163886,-0.0114297076511892,0.00202324272015228,0.695554703352549,0.71788406689779,-0.0249067856591292,0.0150257501166056,0.99982043562417,-0.00275984147992868,3.96455185946445e-05,0.0187477521728058,-0.316114187002171,0.0104712877731288,2.14843931686744,2.17159603180552,178.102770057315,81.6252227378348,2.17162191093847
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,33,0.256,0.693955246449234,0.719661597508083,-0.0200046801838424,0.0106354956837658,0.69531572031272,0.717521230701778,-0.033781413889887,0.0236251699213041,0.999817518956198,-0.00235106768157807,-0.000162287214879583,0.0189571868136749,-0.269716893927836,-0.0134860482330339,2.17250150249856,2.18922174635772,-177.13755164456,82.9141679182872,2.18918825037045
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,34,0.264,0.694057025573815,0.719196883202342,-0.0269973746201259,0.0176587147688163,0.695036327602103,0.717136351878329,-0.0411504854541217,0.0307667625029568,0.99981133185826,-0.0020304800803967,-0.000332974014151388,0.019314941541745,-0.233369646109139,-0.03365469352687,2.21354013211695,2.22606243097848,-171.793839449241,83.9198430562137,2.22599272297541
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,35,0.272,0.694135984231427,0.718759179131808,-0.0322090519571756,0.0228703909205284,0.694790031957604,0.716812802371828,-0.0464474845029179,0.0359005436107771,0.999811632999295,-0.00172710260816065,-0.000452285882872064,0.019326434574045,-0.198876222855461,-0.0479934659980756,2.21487098127849,2.22429957256331,-166.43259823303,84.7226253510216,2.22421545811632
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,36,0.28,0.694149089189226,0.718502848042187,-0.035212757169267,0.0258990553027158,0.694634723872591,0.716613378463434,-0.0494286100066044,0.0387901883275541,0.999813961140554,-0.00157474831221744,-0.000539569492957567,0.0192164549527181,-0.181607846710364,-0.0583509523491728,2.20227460780947,2.2105202310382,-162.187687682463,85.0496350354878,2.21042708388878
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,37,0.288,0.694415000171949,0.718134564440082,-0.0364584280473549,0.0272275213150556,0.694603743422183,0.716573932914647,-0.049996981998291,0.0393413279159167,0.999833746025891,-0.00114623991273786,-0.000652658306814692,0.0181862717188336,-0.132687941249884,-0.0723879619392278,2.08419375582329,2.08966737032468,-151.38530693279,85.8520740270367,2.08958316531335
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,38,0.296,0.695377388361757,0.717100692758444,-0.0375103540414796,0.028457996068331,0.694682884972989,0.716674890508008,-0.0485285616569011,0.0379179290633249,0.99989422256308,0.000243224931193791,-0.000892021521107813,0.0145151239819836,0.0263849101982032,-0.102611937896,1.66334618335765,1.66671710226283,-75.579759356979,86.3553648422767,1.66674044432783
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,39,0.304,0.695260814541865,0.71761220040207,-0.0328518148151696,0.0237883975927663,0.694908100009098,0.716966559545571,-0.0440098982111462,0.0335382452519169,0.999889948192947,-0.000140909270240078,-0.000757397069461318,0.0148154647906137,-0.0174311097153748,-0.0865425668561954,1.69780299043995,1.70009660131735,-101.387954725064,87.0234749743303,1.70008328685621
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,40,0.312,0.695316322804145,0.718016931010543,-0.0263287030280142,0.0171376025506757,0.695192488821971,0.717348302816322,-0.0372734814076104,0.0270093227573883,0.999891149283932,-0.000303650873669463,-0.000513822514083336,0.0147422307073215,-0.0356600787235095,-0.0583603558335994,1.68941485999318,1.69079866971599,-121.426289408117,87.681754128855,1.69078042290172
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,41,0.32,0.695079898310503,0.718644480496578,-0.0182469058162956,0.00900533423006867,0.695459615988957,0.717733341343891,-0.0289267762164429,0.0189212808644374,0.999893320005255,-0.00082143698153406,-0.000282189128700465,0.0145806110794512,-0.0945912451905997,-0.030960574854447,1.67090034889304,1.67386201247084,-161.876257646983,86.5911356321414,1.67383629086082
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,42,0.328,0.694604162170113,0.719341734085834,-0.00848417218001303,-0.000739135143121771,0.695651579366043,0.718058270734323,-0.0192416003514549,0.00953733565929632,0.999887963763013,-0.00154981134708248,-7.1922239869143e-05,0.0148880097338481,-0.177698389307864,-0.00559671770503201,1.70611400968579,1.71535216642467,-178.196031283621,84.0509345226412,1.71534285345567
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,43,0.336,0.694074332851521,0.719821648909524,0.00143043277709463,-0.0107502604600998,0.695716888418927,0.718259348807389,-0.00902148827763784,-0.000362999626859983,0.999888861694123,-0.00216919686277201,0.00020342038921919,0.0147484733157714,-0.24820103754351,0.0269737222240565,1.69005741320476,1.70839848883586,173.797613316413,81.5967990057339,1.708454961687
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,44,0.344,0.693396291381249,0.720176792248644,0.0111945502781202,-0.0205341921987436,0.695642876638837,0.718315202189058,0.00108638060948321,-0.0101527465697079,0.999890768914866,-0.0028174107240127,0.00040413309143833,0.0145034172557644,-0.322146389987864,0.0509876390455304,1.66189085857133,1.69359359402443,171.006131147586,78.8964665480988,1.69373204063129
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,45,0.352,0.692666709166991,0.720354202130992,0.0202940551656028,-0.0298463533606414,0.6954505695264,0.718239585302318,0.0104808308253901,-0.0192498216970954,0.99988959633096,-0.00339224782479171,0.000716352884998793,0.014449036035317,-0.387497365895683,0.0876956374851829,1.65550858774114,1.70251385236499,167.248039866737,76.5050939429774,1.70279895464222
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,46,0.36,0.691892954387694,0.720467105085967,0.028144602120705,-0.037671893092618,0.695188719621288,0.718075200825315,0.0185966086746338,-0.0271074937388324,0.99989032300649,-0.00396707197051342,0.000822247262739588,0.0142452871995043,-0.453206301300412,0.100688120816869,1.63206006121919,1.69680702869797,167.474130751776,74.1210467004896,1.69718569977409
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,47,0.368,0.691267628597133,0.720443846070539,0.0343786725981846,-0.0439071427352265,0.694921003202064,0.717882159733888,0.0249624090445022,-0.0332698388805993,0.99988913618225,-0.00435511724932124,0.000916347426801238,0.014209454804861,-0.497519478382259,0.112085476308863,1.62786786332856,1.70588468714243,167.303877648505,72.6049312540649,1.70634385703672
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,48,0.376,0.690844554687259,0.720401029334806,0.0382797107973393,-0.0478625316253498,0.694713810488758,0.717723345070737,0.0291741225404362,-0.0373469146069295,0.999892184463871,-0.00460399772757056,0.00100864051880084,0.013907023308255,-0.525923594200037,0.122906379611493,1.59313246960872,1.68219281617984,166.846258514426,71.2726262075479,1.68272133595745
muse_z_k010_t3_f3_a2,t3_f3_A2,z,10,49,0.384,0.690665376920357,0.720390006003964,0.0397996992201458,-0.0493513962827414,0.694616232335637,0.717646525925271,0.031006019615966,-0.0391200760583047,0.999897427672015,-0.00471420655958686,0.00100441336982487,0.0134870880913623,-0.5386097026622,0.122371417841634,1.54499608346688,1.64075838368556,167.199767775288,70.3280297571706,1.6412942362638
