trial_id,trajectory_name,axis,k_index,sample_idx,time_s,q_muse_w,q_muse_x,q_muse_y,q_muse_z,q_robot_w,q_robot_x,q_robot_y,q_robot_z,q_err_w,q_err_x,q_err_y,q_err_z,eul_err_roll_deg,eul_err_pitch_deg,eul_err_yaw_deg,eul_err_norm_deg,eul_err_azimuth_deg,eul_err_elevation_deg,error_angle_so3_deg
muse_y_k020_t5,t5,y,20,1,0,0.667130013077708,0.0034727593779858,0.744908452123865,-0.00607318266373724,0.667130013077708,0.0034727593779858,0.744908452123865,-0.00607318266373724,1,1.73472347597681e-18,-9.42984839519267e-17,0,0,0,0,0,0,0,1.0807638565589e-14
muse_y_k020_t5,t5,y,20,2,0.008,0.668188090444199,0.00369274002708871,0.74396048358687,-0.00581707149841325,0.667626126813872,0.00346843902177243,0.744463844796877,-0.00607523797980951,0.999999656931749,4.13374973618243e-05,0.000752160583209356,-0.000344502617310378,0.00470723886297719,0.0861928886927501,-0.0394735633204277,0.094918566993638,86.8740198219704,-24.5739697027545,0.094920037856505
muse_y_k020_t5,t5,y,20,3,0.016,0.670236025593772,0.00366196753064552,0.742116084139946,-0.00582903515698128,0.669660143566632,0.00345203274159475,0.742634735631749,-0.00608481893164778,0.999999644931283,4.82010180997165e-05,0.00077282984029877,-0.000332487605624124,0.00549398939295997,0.0885616165536192,-0.0380960392015766,0.0965642379397688,86.4501604636321,-23.2357285601647,0.0965659115056944
muse_y_k020_t5,t5,y,20,4,0.024,0.67342789525477,0.00372325843777494,0.73922093723246,-0.00578041490724478,0.672802195540334,0.00342607153919264,0.739789339367363,-0.00609926785079723,0.999999547715814,3.46128657299832e-05,0.000842403147206818,-0.00044014435637715,0.00392385788214256,0.0965340377415487,-0.0504335420177711,0.108985133223868,87.6723567466849,-27.5651011320628,0.108986660085892
muse_y_k020_t5,t5,y,20,5,0.032,0.677718784129217,0.00377256554701194,0.735289463628087,-0.00569403768247786,0.677144737421178,0.00338983336467988,0.735816600483361,-0.0061191556341016,0.999999532693958,5.23640530862559e-05,0.000775557967870998,-0.000574786664271935,0.00594940017586509,0.0888758397592824,-0.0658611092078445,0.110779041165095,86.1703008699626,-36.4789063219399,0.110781780471164
muse_y_k020_t5,t5,y,20,6,0.04,0.683399543009819,0.00388734968216061,0.730014761710983,-0.00532924107879665,0.682795556590426,0.00334294827015605,0.730575996409347,-0.00614541029740784,0.999999178855464,0.000223128852868563,0.000818392556891819,-0.000960591242840757,0.0254786120142398,0.0938054049421169,-0.110054847670511,0.146835565045755,74.8044097222537,-48.548023076902,0.146851186346027
muse_y_k020_t5,t5,y,20,7,0.048,0.689624238443302,0.0040932023479804,0.724135957467095,-0.00536381853233962,0.689216984010271,0.00328844951697775,0.724521228139776,-0.0061745466546086,0.999999190401564,3.17007796768534e-05,0.000552964550636039,-0.00114560965540407,0.00356004936827503,0.0633691931520843,-0.131275276590259,0.145813328732663,86.7845319279201,-64.1971107473232,0.145815095097372
muse_y_k020_t5,t5,y,20,8,0.056,0.696951261463721,0.0039676529432696,0.717086245827467,-0.00552385004493751,0.696133140137439,0.00322920018558915,0.71787861745775,-0.00620597014973003,0.999998846112191,-2.66575564250252e-05,0.00113212243962885,-0.00101260181838693,-0.00318610212463,0.129728543287115,-0.116039322246451,0.17408265421219,91.4068878739573,-41.8033469907289,0.174080233330559
muse_y_k020_t5,t5,y,20,9,0.064,0.702770175231487,0.0038758513963054,0.711385185309918,-0.00549333256169268,0.702301278155713,0.00317528043885511,0.711845473232007,-0.0062333405238732,0.999999264929555,3.3379187532873e-05,0.000650326426658769,-0.00102279114080278,0.00374875314201972,0.0745257974912192,-0.117200838626076,0.138939498403001,87.1203682359379,-57.5157020385932,0.13894154797487
muse_y_k020_t5,t5,y,20,10,0.072,0.7084018934503,0.00403428196147819,0.705776136135864,-0.00552517748273152,0.707751363478498,0.00312740103259236,0.706426973551046,-0.00625762707571334,0.999998897152995,-0.000126462294408337,0.000912217400914306,-0.00116514355164554,-0.0146133152318555,0.104515472129407,-0.133529031264857,0.170197047821134,97.9594746818428,-51.6795868313965,0.170186575678282
