trial_id,trajectory_name,axis,k_index,sample_idx,time_s,q_muse_w,q_muse_x,q_muse_y,q_muse_z,q_robot_w,q_robot_x,q_robot_y,q_robot_z,q_err_w,q_err_x,q_err_y,q_err_z,eul_err_roll_deg,eul_err_pitch_deg,eul_err_yaw_deg,eul_err_norm_deg,eul_err_azimuth_deg,eul_err_elevation_deg,error_angle_so3_deg
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,1,0,0.0126141428734294,0.00793481223980948,-0.999877930218762,0.00469540368140759,0.0126141428734294,0.00793481223980957,-0.999877930218762,0.00469540368140758,1,-1.73472347597681e-18,6.95854506828353e-17,-9.6521098405522e-17,0,0,0,0,0,0,1.36366202034153e-14
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,2,0.008,0.0150125295120617,0.007934812098554,-0.999847412418562,0.00410056026844737,0.0122610720957287,0.00793432480954698,-0.999882428306874,0.0046735601022237,0.999996049963463,0.00059459379851233,-0.00274701461098559,2.06497530236979e-05,0.0681297052846901,-0.31478643412882,0.00217914191165391,0.322082139388678,-77.7877469398754,0.387654488757071,0.322083387489658
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,3,0.016,0.0149866503465843,0.00793481209841658,-0.999847412401247,0.00419416056957217,0.0112425159678042,0.00793624623266176,-0.999894550122351,0.00463793769568602,0.999992891147797,0.000473242203691923,-0.00374075423373025,2.1294346945173e-05,0.0542215739696701,-0.42866096602009,0.00223733822099348,0.4320824094491,-82.7909091315292,0.296680928104254,0.432083443815444
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,4,0.024,0.0128347957838533,0.00790429423866215,-0.9998779301903,0.00411276891360603,0.0102422497123924,0.0079374710829081,-0.999905485429666,0.0045948973113491,0.999996522198541,0.000502874281086201,-0.00258890882970239,-1.61044272187004e-05,0.0576305073522576,-0.296666464790036,-0.0019946379964324,0.302218869843418,-79.0066275166497,-0.378153649460534,0.302217872834799
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,5,0.032,0.0127924336707985,0.00790429423478674,-0.999877929700068,0.00424281417631057,0.00924243684141726,0.00793875260235782,-0.999915431081037,0.00454799454435814,0.999993650896861,0.00033348502905125,-0.00354777717915881,-1.5191762788998e-05,0.0382214679005983,-0.40654556767231,-0.00187646074388681,0.408342626121008,-84.629112167823,-0.263292765837968,0.408341995467139
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,6,0.04,0.0102505014904173,0.00787377537646056,-0.999908447807573,0.00400335903524961,0.00827105390310748,0.00794034684735939,-0.999924093691151,0.00451081092563271,0.999997909801637,0.000523610912594228,-0.00197569768999656,-5.33161082197172e-05,0.0600138155315619,-0.2263951953245,-0.00622815643367858,0.234297316359443,-75.1532590702385,-1.52323177424174,0.234294154427144
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,7,0.048,0.0100804294490807,0.00799006148480559,-0.999908447830386,0.00419997821645552,0.00714401614461024,0.00794420533442286,-0.999932319470781,0.00460533524457804,0.999995605244972,0.000428219529596263,-0.00293295368343767,6.24617328641306e-05,0.0490499848612558,-0.33609525059444,0.00701375553521189,0.339727995981692,-81.6968301147141,1.18296739727482,0.33973095568167
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,8,0.056,0.0100972904774962,0.00805688638100644,-0.999908447285209,0.00402844319050322,0.00586478247393895,0.00794777152868331,-0.999940460953948,0.00463808165801444,0.999990850643006,0.000642452759940683,-0.00422709240642161,0.000132568907792245,0.0735574238584888,-0.484400207348244,0.0148804736782324,0.490179236586586,-81.3654530996032,1.73960723244667,0.490188641551764
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,9,0.064,0.0100477304748955,0.0080568863808003,-0.999908447259625,0.00415051719616985,0.00453705950520525,0.0079506734645583,-0.999947498183112,0.00460464546323447,0.999984706733411,0.00049725625997725,-0.00550645912743025,0.000133952914062673,0.0568994351258425,-0.631004474511229,0.0150367849814472,0.633743084753917,-84.8474148985676,1.35958118524696,0.633750491194786
muse_y_k021_t7x_a1_w1,t7x_a1_w1,y,21,10,0.072,0.00643484212435126,0.0080572351716643,-0.999938964866836,0.00396740586060397,0.00312965632442674,0.00795361084231283,-0.999953007976673,0.00457462176188852,0.999994348050233,0.000633086978141312,-0.00329977083157563,0.000120751505238396,0.072501952820005,-0.378135251971372,0.0135979347232649,0.385263164310975,-79.1460911297144,2.02268525571719,0.385271582777551
