trial_id,trajectory_name,axis,k_index,sample_idx,time_s,q_muse_w,q_muse_x,q_muse_y,q_muse_z,q_robot_w,q_robot_x,q_robot_y,q_robot_z,q_err_w,q_err_x,q_err_y,q_err_z,eul_err_roll_deg,eul_err_pitch_deg,eul_err_yaw_deg,eul_err_norm_deg,eul_err_azimuth_deg,eul_err_elevation_deg,error_angle_so3_deg
muse_z_k002_t2,t2,z,2,1,0,0.69675606351027,-0.348554325697152,0.626922181518201,-0.00307381195522993,0.69675606351027,-0.348554325697152,0.626922181518201,-0.00307381195522991,1,-4.38017677684144e-17,-4.11996825544492e-18,-1.73472347597681e-17,0,0,0,0,0,0,5.41921831981941e-15
muse_z_k002_t2,t2,z,2,2,0.008,0.695839231839461,-0.349460589635161,0.627432967184204,-0.00359602771681481,0.696759915226022,-0.347596542503771,0.627453762918087,-0.00200986904621939,0.999996580669302,0.000623536660001733,-0.00111079340070785,0.00228385414594289,0.0711612818192577,-0.12745040344393,0.261631700361505,0.299597530033598,-60.823416034451,60.8417371563603,0.29966657374
muse_z_k002_t2,t2,z,2,3,0.016,0.695916043901659,-0.34856404734931,0.627851254459377,-0.00260134763514442,0.696762358024662,-0.345060359460849,0.628852064890804,0.000803275316832691,0.999987207422311,0.000593067043237281,-0.00101249419329599,0.00492017466357098,0.0673889073572411,-0.116356261273694,0.563744721632389,0.579558586806179,-59.9222879284612,76.5846976126185,0.579625015412624
muse_z_k002_t2,t2,z,2,4,0.024,0.695825934341009,-0.346311512575446,0.629201558910526,6.01725301492484e-05,0.696745698215775,-0.341374511337762,0.630860567289589,0.0048805394962714,0.999974395903352,0.000720935734863313,-0.00109398145545421,0.00703498357977111,0.0817293468701905,-0.125939114333477,0.806067254979666,0.819929732482841,-57.01807396856,79.4492452821699,0.820017803463989
muse_z_k002_t2,t2,z,2,5,0.032,0.69569749950661,-0.34305735400364,0.631111331660644,0.00388948503010944,0.696690714239509,-0.336708194945753,0.633363373329236,0.0100238452614953,0.999957999818313,0.000895118726608501,-0.00118922166367514,0.0090434016640936,0.10133669823179,-0.137196781307779,1.03619144212763,1.05013560455223,-53.5495722135466,80.6525555708797,1.05025493403113
muse_z_k002_t2,t2,z,2,6,0.04,0.695468717270377,-0.338819957950288,0.633596483497068,0.00893283230620197,0.696577964458378,-0.331218000140088,0.636251694952032,0.0160485664434742,0.999941647993973,0.00117797336438673,-0.00133505836847445,0.0106550741435244,0.133348450641108,-0.15441596345363,1.22082690563394,1.23775782468843,-49.1872095082438,80.5124003248059,1.23793440511501
muse_z_k002_t2,t2,z,2,7,0.048,0.695174154778464,-0.333686913335427,0.636522978029224,0.0149812161566095,0.696386137333932,-0.324936169215487,0.639482656436096,0.0229077668515434,0.999925182836721,0.00148662179334118,-0.00149004583459432,0.0120498318662684,0.168285102013726,-0.172786903105788,1.38059174678529,1.40150232277235,-45.7562016875706,80.0901934363298,1.40175125156651
muse_z_k002_t2,t2,z,2,8,0.056,0.694797341754426,-0.327871465217015,0.639751007084698,0.0218083727395094,0.696101149665827,-0.318074779189389,0.642923017523092,0.0303581589780805,0.99990958226643,0.00183363484975914,-0.00164708872558515,0.0132193862846016,0.207606631984333,-0.191503401046361,1.51453185971525,1.54064298925764,-42.6894918511205,79.4363319727797,1.54098249970528
muse_z_k002_t2,t2,z,2,9,0.064,0.69426021482196,-0.321572743666114,0.643227650272869,0.0291875756248786,0.695712150093757,-0.310763979756348,0.646488461982031,0.0382494656436773,0.999894155881497,0.00223731452746813,-0.00189961152570319,0.014250015220523,0.253251002098864,-0.221310337774781,1.63250465952339,1.66678906854936,-41.1494770775808,78.3589303571539,1.66726572336921
muse_z_k002_t2,t2,z,2,10,0.072,0.693684456124821,-0.314719625090376,0.646819427198351,0.0371222509094148,0.695203440453545,-0.302989052073667,0.650168589003065,0.0465898763554867,0.999879616763464,0.0026158546984762,-0.00207435989417276,0.0151527659578959,0.296120871890594,-0.242218355502331,1.73582927757388,1.77748715421355,-39.2821787707413,77.5710391831092,1.77809512170743
